t_shift,stim_15,stim_15_std,stim_15_se,stim_20,stim_20_std,stim_20_se
1,0.01725528932325421,0.019027956613855236,0.0013488560813276036,0.02440686205980239,0.024851882453547778,0.0017617032380396467
2,0.01099376202133714,0.012941415595601784,0.0009173926281923864,0.016592747054399313,0.017604244076701803,0.0012479317754353232
3,0.005909959255318585,0.008514119537559156,0.000603549931736995,0.009279895987462117,0.011630726369551278,0.0008244803323969737
4,0.0024846126542223596,0.00435588126042409,0.0003087802356762658,0.004272992115407035,0.006665156688807161,0.000472480430513099
5,-0.0005640498943737728,0.002663642281746855,0.00018882059503958637,0.00028910436198978417,0.0034500789962101635,0.00024456961562074105
6,-0.0010714410472185216,0.0025623233209153694,0.00018163828433514478,-0.00039575699500064685,0.0026653002035973853,0.00018893812200350776
7,-0.0011065613532139048,0.0024896225921793537,0.0001764846663160077,-0.0008732857282268256,0.002488290010333913,0.0001763902020935709
8,-0.0014860309916762584,0.0026035162123435526,0.00018455837098648362,-0.0011523011274598898,0.0026828185911247425,0.00019017996756952733
9,-0.001292972079166824,0.0023850278227260098,0.00016907013969524214,-0.001176826465426554,0.002503200031138623,0.0001774471454450451
10,-0.0009130705852177407,0.002394980427793662,0.0001697756611625751,-0.001156757902030324,0.0024203755201209045,0.00017157587152759844
11,-0.00033548149564830045,0.0023323167286806888,0.00016533354930882665,-0.0010519363210210293,0.002676415709570704,0.0001897260793303721
12,4.036060844016111e-05,0.0025264365170997996,0.00017909433626187693,-0.0012832183455169642,0.002769748046128848,0.00019634223325093017
13,0.0009535920534312456,0.002488224587545318,0.00017638556439504945,-0.0013132196529239903,0.0025497851917026704,0.00018074947992065998
14,0.001984067284781969,0.0033337770155726833,0.00023632518680282574,-0.0009633600953827432,0.00239690347318457,0.00016991198223597433
15,0.0029590705825782732,0.004107877239659898,0.00029119969676764246,-0.0009165140075330871,0.002269669299287824,0.0001608925907849578
16,0.0018413313413505508,0.0029494374063731535,0.0002090800742726462,4.726630873131031e-05,0.0024891621005193178,0.00017645202292772142
17,0.0010525337529588294,0.0024740652009787034,0.0001753818320938974,0.0005467084650222658,0.002361081848474383,0.00016737265458698298
18,-0.0001306811647471893,0.0022223146063426753,0.0001575357056051821,0.0012371584283752209,0.002970286722982982,0.00021055804314084375
19,-0.0003566427738601295,0.0022254768997320667,0.00015775987464002828,0.0025619489249350713,0.0038103935111557154,0.00027011163437440074
20,-0.0012136877839455595,0.0024859088465809453,0.0001762214058705183,0.003176340037168186,0.0046146653437827865,0.00032712495296109484
21,-0.0011673223524300699,0.003058400579583721,0.00021680426882535013,0.0023801184553748017,0.0035581448766943843,0.00025223020277853516
22,-0.0011771287217398566,0.0025135035011876537,0.0001781775390714575,0.001788081315863935,0.002718307295683653,0.00019269569513471788
23,-0.0014814682673126786,0.002799887215837826,0.00019847874234505525,0.0005904620487565285,0.0021729570519430255,0.0001540368413412733
24,-0.001225691340172327,0.0023909458844239943,0.00016948965996602027,-1.387597382169921e-06,0.0021478069690871755,0.00015225399923718183
25,-0.0011642008737636383,0.0024917939246389413,0.0001766385879930503,-0.0006734306024007819,0.002506469372421339,0.00017767890290385264
26,-0.0004624004399270501,0.002258520731949232,0.00016010228980004805,-0.0009251408201284042,0.002613000628762113,0.00018523070344044257
27,0.0001326799915181288,0.0022621381379674403,0.0001603587209137672,-0.0009593043811145295,0.0025124450011798655,0.00017810250399535532
28,0.0007393607603975454,0.002338657097366758,0.00016578300612826445,-0.001323224424270926,0.0024391244875873416,0.00017290495059262546
29,0.0019132137147704975,0.003316736377099004,0.00023511720796929244,-0.001166004235049304,0.0022629755451131434,0.00016041808313242012
30,0.00234572692381315,0.0038551999711233303,0.0002732878801078008,-0.001351193153419455,0.00250266113830532,0.0001774089443449409
31,0.0019449374240000075,0.0031525627744568366,0.00022347924984213852,-0.0009290484222130649,0.0026861971274469926,0.00019041946565945543
32,0.0007362434065648839,0.0026016625029012014,0.0001844269650081607,-0.0014909009569150221,0.0025547301807047483,0.00018110002089691455
33,0.00040280970375723235,0.0024589034059587364,0.00017430704094151302,-0.001005098885915794,0.0025512627616157083,0.0001808542220747038
34,-0.0008722965655113298,0.0022223201238410505,0.0001575360967302718,-0.0010612320782937554,0.0025760185230229954,0.00018260911147243347
35,-0.0011217614771003978,0.00272178394161874,0.00019294214803070308,-0.0007856502431835317,0.002617097206110741,0.00018552110210917316
36,-0.0013042832581284286,0.0025909885272897204,0.00018367030693879104,-0.00012748836421292472,0.0022400959499155088,0.00015879619163103987
37,-0.0013181787092537305,0.0027049783284145293,0.00019175082969679258,0.000684358204668722,0.0022572957960219063,0.00016001545639442597
38,-0.0012659996037199753,0.0026117953535286366,0.00018514526374445523,0.0016149734890156182,0.002906353019481487,0.00020602590306296518
39,-0.0011038838419338357,0.002694204344314028,0.00019098708221360216,0.0022949542701480286,0.0036292526677915945,0.0002572709004423823
40,-0.001611426240823713,0.002522586846623593,0.00017882144035727112,0.003029583981605629,0.004317619282391718,0.00030606791596690674
41,-0.0004048733019571449,0.00226728397744747,0.0001607234998029055,0.0024009421891520843,0.0035920504286828226,0.00025463370363353884
42,0.0002324541374643065,0.0024191377880398877,0.00017148813102669158,0.001417058760956971,0.0030891761040088375,0.0002189858879092741
43,0.0009127380536047414,0.0025623485285735342,0.0001816400712586543,0.0007890078996658939,0.002536053007141712,0.0001797760311667631
44,0.0019156539843277565,0.0031092627964106395,0.0002204097957807162,5.894785241244359e-05,0.0022172020094830673,0.00015717328322292605
45,0.0028809881755040632,0.004186904805330239,0.00029680181236576924,-0.0008989976145012492,0.0023319004732453605,0.00016530404174336797
46,0.0016632817408747524,0.003213745991968944,0.00022781641313776547,-0.0011787587066484021,0.002634149850872608,0.00018672993204591027
47,0.001070301708417465,0.002480769023658656,0.0001758570534838501,-0.0011297185445509797,0.0024918226284444435,0.0001766406227518736
48,2.2376909538004973e-06,0.0023261005409797282,0.00016489289544602517,-0.0014283769714470063,0.00256001577451311,0.00018147470670772014
49,-0.0006351635903029861,0.002319944775302392,0.00016445652478691526,-0.001224966025813238,0.002655655470010735,0.00018825442496681885
50,-0.001021476865717987,0.00251491006004381,0.00017827724738514423,-0.0012551650100365444,0.002554224483684676,0.0001810641729856188
